f,t,R,X,B,rateA,rateB,rateC,tap,shift,status,angMin,angMax,Pf,Qf,Pt,Qt,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX,branch_type,tap_min,tap_max,Pf_des,ImF,ImT
1960,2205,0.014521,0.049174,0.004869,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,2184,0.001818,0.004554,0.00046,91,91,91,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,2002,0.002587,0.00876,0.000871,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,2256,0.001901,0.006033,0.00061,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,2125,0.001744,0.004793,0.000479,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,1982,0.00686,0.021984,0.00228,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,2199,0.017017,0.055124,0.005711,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,2257,0.010281,0.021636,0.002101,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,2001,0.011256,0.038141,0.00378,91,91,91,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,2255,0.003033,0.010289,0.001019,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,2411,0.006174,0.017364,0.00174,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,2411,4.1e-05,0.000141,1e-05,102,102,102,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,2005,0.007314,0.012793,0.00122,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,2260,0.009587,0.024744,0.00251,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,2261,0.009587,0.024744,0.00251,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,2237,0.013438,0.023826,0.00227,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,2155,0.006983,0.012793,0.00098,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,2052,0.005744,0.019438,0.001919,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,2186,0.003388,0.010992,0.00114,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,2002,0.00281,0.009091,0.000939,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,2185,0.014752,0.049984,0.004949,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,2256,0.00405,0.013388,0.001379,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,1984,0.010314,0.017967,0.001711,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,2279,0.039504,0.072314,0.007279,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,1980,0.001653,0.005372,0.000549,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,1980,0.001818,0.00595,0.000629,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,2052,0.00405,0.013314,0.001379,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,2006,0.020347,0.035578,0.0034,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,2179,0.022719,0.039727,0.00379,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,1929,0.001289,0.003744,0.00038,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,2435,0.028331,0.073488,0.007451,62,62,62,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,1966,0.029669,0.076612,0.007771,62,62,62,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,2073,0.028256,0.095702,0.00947,105,105,105,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,2019,0.017289,0.058554,0.005801,105,105,105,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,2064,0.007017,0.017521,0.000779,82,82,82,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,2209,0.023876,0.067107,0.00621,82,82,82,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,2138,0.003554,0.009587,0.000801,82,82,82,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2210,0.027372,0.092132,0.009121,105,105,105,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,2073,0.017917,0.061438,0.006009,105,105,105,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,2126,0.037934,0.097521,0.00999,62,62,62,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,2090,0.013223,0.032893,0.00347,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,1928,0.005041,0.014132,0.00145,62,62,62,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,2433,0.037438,0.096529,0.009891,62,62,62,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,2055,0.020174,0.049587,0.00508,62,62,62,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,2054,0.015289,0.049669,0.005179,91,91,91,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,1971,0.033314,0.079818,0.007831,62,62,62,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,2214,0.038141,0.066711,0.00636,48,48,48,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,2397,0.000686,0.002347,0.00023,48,48,48,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,2397,8.3e-05,0.000141,1e-05,48,48,48,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,2215,0.013636,0.023802,0.00227,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,2215,0.008678,0.015124,0.00145,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,2091,0.005372,0.015446,0.00181,103,103,103,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,2054,0.02843,0.052066,0.00498,59,59,59,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,2094,0.02843,0.052066,0.00498,59,59,59,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,2206,0.003876,0.006686,0.000629,59,59,59,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,2208,0.007603,0.018017,0.001791,59,59,59,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,1971,0.011686,0.03957,0.003918,105,105,105,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,2214,0.003967,0.029174,0.002829,196,196,196,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,2041,0.000992,0.007934,0.00077,171,171,171,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,1933,0.02676,0.076893,0.00772,87,87,87,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,2041,0.000504,0.003967,0.000559,168,168,168,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,2041,0.000504,0.003967,0.000559,160,160,160,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,1931,0.00276,0.004826,0.00046,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,1929,0.013512,0.023488,0.002241,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,2082,0.009091,0.026446,0.002691,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,1929,0.031983,0.081066,0.008279,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,2089,0.006917,0.019223,0.001941,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,2061,0.005041,0.014207,0.0015,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,2133,0.01395,0.039983,0.00401,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,1935,0.01657,0.048901,0.004901,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,2054,0.003802,0.012149,0.001229,62,62,62,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,1928,0.00157,0.002727,0.000259,39,39,39,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,2201,0.017934,0.058182,0.006031,82,82,82,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,2209,0.06438,0.113802,0.01096,48,48,48,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,2124,0.002397,0.004132,0.00039,67,67,67,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,1928,0.014711,0.037364,0.003821,51,51,51,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,2057,0.025041,0.063636,0.007241,51,51,51,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,2207,0.016612,0.029174,0.002781,39,39,39,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,2201,0.01438,0.046529,0.004811,82,82,82,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,2195,0.036686,0.094298,0.009849,51,51,51,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,2074,0.029826,0.054628,0.00552,59,59,59,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,1987,0.003017,0.01,0.001019,82,82,82,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,1987,0.001612,0.005289,0.00054,82,82,82,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,2061,0.016446,0.042984,0.004431,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,2090,0.010331,0.03405,0.00348,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,2334,0.022893,0.062149,0.00636,51,51,51,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,2085,0.017521,0.05438,0.005641,91,91,91,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,2220,0.014628,0.047934,0.00491,82,82,82,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,2276,0.022066,0.071488,0.00747,82,82,82,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,2065,0.017603,0.056942,0.00575,82,82,82,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,2090,0.016223,0.041793,0.00424,87,87,87,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,2091,0.009752,0.032066,0.003291,62,62,62,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,2187,0.034876,0.094876,0.009721,62,62,62,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,2123,0.006529,0.022066,0.002161,91,91,91,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,2142,0.013479,0.039289,0.00394,87,87,87,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,2089,0.026198,0.08595,0.008809,82,82,82,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,1988,0.046686,0.095446,0.00939,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,1989,0.033967,0.059422,0.00567,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,2014,0.027364,0.091818,0.00907,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,2015,0.02719,0.087934,0.009099,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,2031,0.029669,0.049256,0.004859,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,1993,0.025207,0.081818,0.009169,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,2049,0.059446,0.103983,0.00992,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,2406,0.018769,0.032818,0.003129,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,2406,0.021107,0.071504,0.007081,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,2014,0.024727,0.054,0.00523,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,2403,0.053826,0.110008,0.010609,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,2403,0.00257,0.004488,0.000431,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,2014,0.001397,0.004628,0.00046,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,2282,0.026612,0.086612,0.00899,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,2168,0.021984,0.073802,0.007359,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,2015,0.03224,0.069984,0.006778,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,2402,0.001975,0.003455,0.000329,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,2402,0.069529,0.121603,0.011602,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,2031,0.031488,0.052149,0.00515,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,2014,0.010397,0.037041,0.002819,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,2026,0.003752,0.006562,0.000629,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2025,0.007107,0.012438,0.001191,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,2015,0.004149,0.007256,0.00069,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2030,0.006521,0.011397,0.001089,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,1985,0.019826,0.055041,0.005951,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,2328,0.010934,0.030479,0.003071,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,2413,0.003752,0.010248,0.001031,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,2413,0.003826,0.006686,0.000639,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,2254,0.011727,0.030521,0.00303,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,2178,0.040231,0.102769,0.01021,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,2178,0.028603,0.053223,0.00515,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,1991,9.1e-05,0.000686,7e-05,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1959,0.005554,0.018182,0.001861,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,2008,0.025603,0.078397,0.008061,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,2029,0.006612,0.018256,0.001941,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,2008,0.009603,0.024744,0.00251,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,2330,0.001711,0.005157,0.00052,69,69,69,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,2008,0.006281,0.010578,0.001079,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,2009,0.017769,0.03157,0.003011,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,2162,0.027058,0.091636,0.00907,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,2162,0.020777,0.038017,0.00364,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,2004,0.041521,0.074289,0.0071,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,2004,0.050174,0.087744,0.008371,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,1990,0.044628,0.094207,0.009629,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,2277,0.024793,0.080413,0.00832,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,2166,0.037686,0.065537,0.006241,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,2016,0.065372,0.114876,0.01096,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,2009,0.011438,0.030231,0.003059,69,69,69,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1985,0.020579,0.067603,0.005689,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2245,0.01314,0.025537,0.002461,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,2331,0.019471,0.06595,0.006529,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,1968,0.021818,0.071066,0.007369,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,2254,0.00486,0.016446,0.001631,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,2253,0.002281,0.007719,0.00076,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,2182,0.023058,0.057364,0.005871,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,2009,0.003893,0.01319,0.001307,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,2139,0.010107,0.034248,0.00339,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,2008,0.007802,0.026413,0.002621,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,2191,0.003174,0.010727,0.00106,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,2253,0.00595,0.020157,0.001999,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,2029,0.012893,0.033719,0.00333,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,2086,0.033967,0.058099,0.00559,72,72,72,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,2007,0.069256,0.12157,0.011739,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2016,0.039826,0.069669,0.00666,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,2321,0.007521,0.018347,0.00196,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,2322,0.007521,0.018347,0.00196,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,2007,0.018182,0.058843,0.00612,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,1985,0.009256,0.018603,0.00181,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,2177,0.069421,0.140496,0.01368,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,2182,0.011066,0.027438,0.00281,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,1991,0.012893,0.041984,0.004361,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,2165,0.008017,0.021744,0.0022,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,2009,0.00843,0.022984,0.002321,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,2152,0.022636,0.073554,0.007621,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1938,0.031802,0.079793,0.00779,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,1970,0.050331,0.133876,0.01203,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,1970,0.028512,0.09843,0.008959,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,2177,0.034298,0.245446,0.024079,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,2244,0.008182,0.021488,0.00212,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,2143,0.04876,0.069421,0.01254,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,2424,0.019793,0.036289,0.00348,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,2424,0.023636,0.059917,0.006181,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,2000,0.001818,0.004628,0.000469,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,2393,0.00405,0.013058,0.00136,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,2421,0.022314,0.07557,0.00748,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,2423,0.028347,0.095041,0.00937,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,2197,0.030248,0.101653,0.010019,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,2440,0.015703,0.027273,0.00286,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,2229,0.012008,0.026711,0.002589,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,2347,0.011273,0.025479,0.002471,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,2301,0.008099,0.027422,0.00272,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,2313,0.029752,0.042066,0.004039,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,2267,0.049587,0.086777,0.009,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,2217,0.042066,0.070248,0.00733,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,2320,0.038983,0.103132,0.01043,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,2319,0.014669,0.040397,0.00628,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,2058,0.05124,0.081818,0.009489,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,1936,0.006612,0.019826,0.002299,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,2221,0.01405,0.027273,0.002781,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,1951,0.024793,0.042984,0.00423,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,1950,0.032231,0.055372,0.003071,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1936,0.01762,0.041347,0.00402,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,2229,0.011347,0.035091,0.003461,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,1951,0.009917,0.020661,0.00218,91,91,91,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,1951,0.017529,0.059364,0.005881,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,2281,0.009917,0.023141,0.002611,91,91,91,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,2197,0.033802,0.080992,0.009271,91,91,91,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,2023,0.028099,0.089256,0.00924,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,2023,0.01405,0.044628,0.0046,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,2197,0.018182,0.041322,0.004649,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,1950,0.01157,0.028099,0.00286,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,2070,0.024793,0.034711,0.004189,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,1962,0.037934,0.066124,0.006411,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2071,0.038529,0.068058,0.0065,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
